trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,treatments
10,29796159,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches,[]
10,29805686,Human PM,More Specific,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Not Discussed,[]
10,29951919,Not PM,,,,,,,,,[]
10,30111871,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches,[]
10,30129341,Not PM,,,,,,,,,[]
10,30173693,Not PM,,,,,,,,,[]
10,30178152,Not PM,,,,,,,,,[]
10,30221692,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Not Discussed,[]
10,30242244,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Excludes,[]
10,30256005,Not PM,,,,,,,,,[]
10,30332700,Not PM,,,,,,,,,[]
10,30373548,Human PM,Exact,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Not Discussed,[]
10,30376149,Not PM,,,,,,,,,[]
10,30400954,Not PM,,,,,,,,,[]
10,30512482,Not PM,,,,,,,,,[]
10,3725419,Not PM,,,,,,,,,[]
10,3813595,Not PM,,,,,,,,,[]
10,4862395,Not PM,,,,,,,,,[]
10,7413144,Not PM,,,,,,,,,[]
10,7687762,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Not Discussed,[]
10,8314324,Not PM,,,,,,,,,[]
10,8728771,Not PM,,,,,,,,,[]
10,8932860,Not PM,,,,,,,,,[]
10,9171936,Not PM,,,,,,,,,[]
10,9374546,Not PM,,,,,,,,,[]
10,9743298,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Excludes,[]
11,10422671,Not PM,,,,,,,,,[]
11,10485475,Not PM,,,,,,,,,[]
11,10874312,Not PM,,,,,,,,,[]
11,11376557,Not PM,,,,,,,,,[]
11,11474281,Not PM,,,,,,,,,[]
11,11689295,Not PM,,,,,,,,,[]
11,11831069,Not PM,,,,,,,,,[]
11,12181401,Not PM,,,,,,,,,[]
11,12522257,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Gleevec', 'gleevec']"
11,12620973,Not PM,,,,,,,,,[]
11,12844284,Not PM,,,,,,,,,[]
11,14528320,Not PM,,,,,,,,,[]
11,14645423,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,14686005,Not PM,,,,,,,,,[]
11,14699510,Not PM,,,,,,,,,[]
11,14757533,Human PM,Not Disease,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,15010069,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,15087667,Human PM,More Specific,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,15095270,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,15104221,Not PM,,,,,,,,,[]
11,15146165,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,[]
11,15154005,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,[]
11,15166033,Human PM,Not Disease,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,15188667,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,15215166,Animal PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,15221957,Not PM,,,,,,,,,[]
11,15223958,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,15289315,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Gleevec', 'imatinib', 'imatinib mesylate']"
11,15452163,Not PM,,,,,,,,,[]
11,15540118,Not PM,,,,,,,,,[]
11,15580284,Not PM,,,,,,,,,[]
11,15604253,Not PM,,,,,,,,,[]
11,15613856,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,"['Gleevec', 'gleevec']"
11,15685537,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,15712189,Human PM,More General,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'Imatinib mesylate', 'imatinib mesylate']"
11,15742414,Not PM,,,,,,,,,[]
11,15773590,Not PM,,,,,,,,,[]
11,15815732,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,15864317,Not PM,,,,,,,,,[]
11,15869870,Not PM,,,,,,,,,[]
11,15872385,Not PM,,,,,,,,,[]
11,15894928,Human PM,More Specific,Different Variant,PDGFRA (D842V),,,,,Not Discussed,"['Gleevec', 'gleevec', 'imatinib', 'imatinib mesylate']"
11,15917417,Not PM,,,,,,,,,[]
11,15928335,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,15930355,Not PM,,,,,,,,,[]
11,15933471,Not PM,,,,,,,,,[]
11,15968329,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,[]
11,16052979,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,16077968,Not PM,,,,,,,,,[]
11,16096406,Not PM,,,,,,,,,[]
11,16136600,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,16143881,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'Imatinib mesylate', 'imatinib', 'imatinib mesylate']"
11,16166437,Not PM,,,,,,,,,[]
11,16167051,Not PM,,,,,,,,,[]
11,16242052,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,16291174,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,16330947,Not PM,,,,,,,,,[]
11,16359540,Not PM,,,,,,,,,[]
11,16398673,Not PM,,,,,,,,,[]
11,16441423,Not PM,,,,,,,,,[]
11,16540731,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Excludes,[]
11,16551858,Not PM,,,,,,,,,[]
11,16625094,Not PM,,,,,,,,,[]
11,16630479,Not PM,,,,,,,,,[]
11,16638875,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,16707477,Not PM,,,,,,,,,[]
11,16773696,Human PM,Exact,Missing Gene,PDGFRA (D842V),,,,,Not Discussed,[]
11,16776995,Not PM,,,,,,,,,[]
11,16892012,Not PM,,,,,,,,,[]
11,17018739,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib']"
11,17024483,Not PM,,,,,,,,,[]
11,17087936,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'nilotinib', 'pkc412']"
11,17101065,Not PM,,,,,,,,,[]
11,17145623,Not PM,,,,,,,,,[]
11,17182437,Not PM,,,,,,,,,[]
11,17193819,Not PM,,,,,,,,,[]
11,17193822,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,17193824,Not PM,,,,,,,,,[]
11,17228518,Not PM,,,,,,,,,[]
11,17240304,Not PM,,,,,,,,,[]
11,17334345,Not PM,,,,,,,,,[]
11,17355785,Not PM,,,,,,,,,[]
11,17437861,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Sunitinib', 'imatinib', 'sunitinib']"
11,17438095,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,17504295,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,17523292,Not PM,,,,,,,,,[]
11,17549339,Not PM,,,,,,,,,[]
11,17571312,Not PM,,,,,,,,,[]
11,17625442,Human PM,Exact,Missing Gene,PDGFRA (D842V),,,,,Not Discussed,"['Gleevec', 'gleevec', 'imatinib']"
11,17626182,Not PM,,,,,,,,,[]
11,17638656,Not PM,,,,,,,,,[]
11,17667967,Not PM,,,,,,,,,[]
11,17673922,Not PM,,,,,,,,,[]
11,17715395,Not PM,,,,,,,,,[]
11,17729245,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'sunitinib']"
11,17867582,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,17875769,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,17914114,Not PM,,,,,,,,,[]
11,18190445,Human PM,Not Disease,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,18200631,Animal PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,18332046,Not PM,,,,,,,,,[]
11,18360281,Not PM,,,,,,,,,[]
11,18416137,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,[]
11,18510377,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,18623623,Not PM,,,,,,,,,[]
11,18628470,Human PM,More Specific,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib']"
11,18636362,Not PM,,,,,,,,,[]
11,18644254,Not PM,,,,,,,,,[]
11,18690842,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'Nilotinib', 'Sorafenib', 'imatinib', 'sorafenib', 'sunitinib malate']"
11,18778561,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'nilotinib', 'sunitinib']"
11,18794084,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'dasatinib', 'imatinib', 'ipi-504', 'nilotinib']"
11,18955458,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'sunitinib']"
11,18987650,Not PM,,,,,,,,,[]
11,19011564,Not PM,,,,,,,,,[]
11,19086169,Not PM,,,,,,,,,[]
11,19096980,Not PM,,,,,,,,,[]
11,19121840,Not PM,,,,,,,,,[]
11,19144598,Human PM,More Specific,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib']"
11,19182535,Human PM,Not Disease,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,19198935,Not PM,,,,,,,,,[]
11,19307738,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib', 'imatinib mesylate']"
11,19411681,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,19509155,Not PM,,,,,,,,,[]
11,19585585,Not PM,,,,,,,,,[]
11,19620796,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'sunitinib', 'tyrosine kinase inhibitor']"
11,19756614,Not PM,,,,,,,,,[]
11,19847891,Not PM,,,,,,,,,[]
11,19881977,Not PM,,,,,,,,,[]
11,19900103,Not PM,,,,,,,,,[]
11,19968734,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib']"
11,20001342,Not PM,,,,,,,,,[]
11,20002770,Not PM,,,,,,,,,[]
11,20008851,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'sunitinib']"
11,20021947,Not PM,,,,,,,,,[]
11,20023270,Not PM,,,,,,,,,[]
11,20028860,Animal PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Gleevec', 'bortezomib', 'imatinib']"
11,20043105,Not PM,,,,,,,,,[]
11,20043176,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,20047122,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib', 'sunitinib']"
11,20096441,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,20108039,Not PM,,,,,,,,,[]
11,20428814,Not PM,,,,,,,,,[]
11,20453818,Human PM,More Specific,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,20473908,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib']"
11,20489620,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib']"
11,20523867,Not PM,,,,,,,,,[]
11,20590547,Not PM,,,,,,,,,[]
11,20651400,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,20660757,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['antimalarial', 'antimalarials', 'imatinib', 'imatinib mesylate']"
11,20927104,Not PM,,,,,,,,,[]
11,21064103,Not PM,,,,,,,,,[]
11,21104107,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,"['Sunitinib', 'imatinib', 'sunitinib']"
11,21125679,Not PM,,,,,,,,,[]
11,21140148,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib']"
11,21364689,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,21387320,Not PM,,,,,,,,,[]
11,21456019,Not PM,,,,,,,,,[]
11,21461555,Not PM,,,,,,,,,[]
11,21479127,Not PM,,,,,,,,,[]
11,21498916,Not PM,,,,,,,,,[]
11,21566429,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'sunitinib']"
11,21566906,Not PM,,,,,,,,,[]
11,21598239,Not PM,,,,,,,,,[]
11,21599631,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'nilotinib', 'sunitinib']"
11,21605429,Not PM,,,,,,,,,[]
11,21613800,Not PM,,,,,,,,,[]
11,21677482,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,21792012,Not PM,,,,,,,,,[]
11,21814597,Not PM,,,,,,,,,[]
11,21826063,Not PM,,,,,,,,,[]
11,21873989,Not PM,,,,,,,,,[]
11,21934616,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,21970485,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate', 'sunitinib', 'sunitinib malate']"
11,22015552,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate', 'sunitinib']"
11,22069171,Not PM,,,,,,,,,[]
11,22069175,Human PM,More Specific,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,22111084,Not PM,,,,,,,,,[]
11,22124674,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,22150077,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib', 'imatinib 400 mg']"
11,22267755,Not PM,,,,,,,,,[]
11,22363143,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib']"
11,22429770,Not PM,,,,,,,,,[]
11,22516345,Not PM,,,,,,,,,[]
11,22555179,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,22606444,Not PM,,,,,,,,,[]
11,22614970,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'regorafenib', 'sunitinib']"
11,22650110,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches,[]
11,22665524,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Sorafenib', 'imatinib', 'sorafenib', 'sunitinib']"
11,22718859,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'tyrosine kinase inhibitor']"
11,22739667,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'protein tyrosine kinase inhibitor']"
11,22743760,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib']"
11,22745105,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,"['Crenolanib', 'crenolanib', 'imatinib']"
11,22764137,Not PM,,,,,,,,,[]
11,22783407,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,"['Glivec', 'glivec', 'imatinib', 'sti571']"
11,22799337,Not PM,,,,,,,,,[]
11,22924257,Not PM,,,,,,,,,[]
11,22943011,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,22946753,Not PM,,,,,,,,,[]
11,22948025,Not PM,,,,,,,,,[]
11,22952296,Not PM,,,,,,,,,[]
11,23020132,Not PM,,,,,,,,,[]
11,23036227,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'sunitinib']"
11,23039800,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,23041331,Not PM,,,,,,,,,[]
11,23092343,Not PM,,,,,,,,,[]
11,23106360,Not PM,,,,,,,,,[]
11,23127916,Not PM,,,,,,,,,[]
11,23152028,Not PM,,,,,,,,,[]
11,23198834,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate', 'masitinib', 'sunitinib']"
11,23211371,Not PM,,,,,,,,,[]
11,23295309,Not PM,,,,,,,,,[]
11,23373092,Not PM,,,,,,,,,[]
11,23557327,Not PM,,,,,,,,,[]
11,23573327,Not PM,,,,,,,,,[]
11,23576565,Not PM,,,,,,,,,[]
11,23717541,Not PM,,,,,,,,,[]
11,23741027,Not PM,,,,,,,,,[]
11,23746188,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,23856455,Not PM,,,,,,,,,[]
11,23862765,Not PM,,,,,,,,,[]
11,23993685,Not PM,,,,,,,,,[]
11,24040448,Not PM,,,,,,,,,[]
11,24045182,Not PM,,,,,,,,,[]
11,24061512,Not PM,,,,,,,,,[]
11,24063423,Not PM,,,,,,,,,[]
11,24123000,Not PM,,,,,,,,,[]
11,24124608,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,24145645,Not PM,,,,,,,,,[]
11,24168499,Not PM,,,,,,,,,[]
11,24266839,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,[]
11,24298573,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,24338275,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,24356634,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'pazopanib', 'sunitinib']"
11,24361761,Not PM,,,,,,,,,[]
11,24369323,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib']"
11,24405856,Not PM,,,,,,,,,[]
11,24444465,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,24635438,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'imatinib mesylate']"
11,24638008,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,24674454,Not PM,,,,,,,,,[]
11,24675041,Not PM,,,,,,,,,[]
11,24727986,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'regorafenib', 'sunitinib']"
11,24760637,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'sunitinib']"
11,24783183,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'sunitinib']"
11,24802226,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,24858723,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'tyrosine kinase inhibitor']"
11,24990162,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'regorafenib', 'sunitinib']"
11,24997326,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,25027296,Not PM,,,,,,,,,[]
11,25132955,Not PM,,,,,,,,,[]
11,25145428,Not PM,,,,,,,,,[]
11,25188872,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,25205505,Not PM,,,,,,,,,[]
11,25221952,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'nilotinib']"
11,25222580,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,25239601,Not PM,,,,,,,,,[]
11,25294914,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,25368123,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Matches,[]
11,25414046,Not PM,,,,,,,,,[]
11,25454633,Not PM,,,,,,,,,[]
11,25481675,Not PM,,,,,,,,,[]
11,25557167,Not PM,,,,,,,,,[]
11,25593916,Not PM,,,,,,,,,[]
11,25605837,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,25621775,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'Regorafenib', 'imatinib', 'imatinib mesilate', 'sunitinib']"
11,25659388,Not PM,,,,,,,,,[]
11,25673643,Not PM,,,,,,,,,[]
11,25674197,Not PM,,,,,,,,,[]
11,25724526,Not PM,,,,,,,,,[]
11,25735500,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,25737303,Not PM,,,,,,,,,[]
11,25741136,Human PM,More General,Missing Gene,PDGFRA (D842V),,,,,Not Discussed,[]
11,25766843,Not PM,,,,,,,,,[]
11,25831232,Not PM,,,,,,,,,[]
11,25836719,Not PM,,,,,,,,,[]
11,25868855,Not PM,,,,,,,,,[]
11,25900046,Not PM,,,,,,,,,[]
11,25903073,Not PM,,,,,,,,,[]
11,25905001,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,"['Regorafenib', 'imatinib', 'regorafenib', 'sunitinib']"
11,25934947,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,25944484,Not PM,,,,,,,,,[]
11,25961532,Not PM,,,,,,,,,[]
11,25970686,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,['imatinib']
11,25975287,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,26098203,Not PM,,,,,,,,,[]
11,26130666,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'imatinib']"
11,26187774,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Not Discussed,"['Imatinib', 'Sunitinib', 'imatinib', 'regorafenib', 'sunitinib']"
11,26191287,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,[]
11,26191304,Human PM,More Specific,Different Variant,PDGFRA (D842V),,,,,Matches,[]
11,26243012,Not PM,,,,,,,,,[]
11,26275697,Not PM,,,,,,,,,[]
11,26350141,Not PM,,,,,,,,,[]
11,26396737,Human PM,Exact,Different Variant,PDGFRA (D842V),,,,,Not Discussed,"['imatinib', 'sunitinib']"
