trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc
10,NCT01229150,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01243346,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01245062,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01252498,Not PM,,,,,,,,
10,NCT01261429,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01262482,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01262846,Not PM,,,,,,,,
10,NCT01264081,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01276236,Not PM,,,,,,,,
10,NCT01280565,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01285427,Not PM,,,,,,,,
10,NCT01287130,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01334437,Not PM,,,,,,,,
10,NCT01344642,Not PM,,,,,,,,
10,NCT01349088,Not PM,,,,,,,,
10,NCT01355120,Not PM,,,,,,,,
10,NCT01385579,Not PM,,,,,,,,
10,NCT01395121,Human PM,Exact,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01395459,Not PM,,,,,,,,
10,NCT01396148,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Excludes
10,NCT01410708,Not PM,,,,,,,,
10,NCT01440959,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01443468,Not PM,,,,,,,,
10,NCT01445509,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01462695,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Excludes
10,NCT01471392,Not PM,,,,,,,,
10,NCT01505205,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01519427,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01524848,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01534845,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01541709,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01543113,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01543763,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01550055,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01551693,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01571726,Not PM,,,,,,,,
10,NCT01619774,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01621568,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01634893,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01638546,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01643278,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01692496,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01731925,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01738139,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01754376,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01773655,Not PM,,,,,,,,
10,NCT01782508,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01827111,Human PM,More General,Missing Variant,KIT (L576P),Different Variant,KIT amplification,,,Matches
10,NCT01841463,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01842204,Not PM,,,,,,,,
10,NCT01855854,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01860456,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01865565,Not PM,,,,,,,,
10,NCT01874665,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT01876212,Not PM,,,,,,,,
10,NCT01902173,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01910181,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01920204,Not PM,,,,,,,,
10,NCT01925599,Not PM,,,,,,,,
10,NCT01928940,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT01932047,Not PM,,,,,,,,
10,NCT01951547,Not PM,,,,,,,,
10,NCT01973322,Not PM,,,,,,,,
10,NCT01981525,Not PM,,,,,,,,
10,NCT01989585,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02002416,Not PM,,,,,,,,
10,NCT02005510,Not PM,,,,,,,,
10,NCT02023710,Human PM,Exact,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02026180,Not PM,,,,,,,,
10,NCT02028403,Not PM,,,,,,,,
10,NCT02034110,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02038010,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02042248,Not PM,,,,,,,,
10,NCT02066012,Not PM,,,,,,,,
10,NCT02068079,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02071940,Human PM,Exact,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02083354,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02086721,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02092506,Not PM,,,,,,,,
10,NCT02097225,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02098967,Not PM,,,,,,,,
10,NCT02130856,Not PM,,,,,,,,
10,NCT02134977,Not PM,,,,,,,,
10,NCT02164916,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02171286,Not PM,,,,,,,,
10,NCT02183870,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02195076,Not PM,,,,,,,,
10,NCT02211131,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02219711,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02224781,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02262208,Not PM,,,,,,,,
10,NCT02269124,Not PM,,,,,,,,
10,NCT02272998,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02281760,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02289326,Not PM,,,,,,,,
10,NCT02298595,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02308553,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02319018,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02324114,Not PM,,,,,,,,
10,NCT02324127,Not PM,,,,,,,,
10,NCT02331914,Not PM,,,,,,,,
10,NCT02340156,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02395016,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02399943,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02400385,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02408861,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02413736,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02448329,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Excludes
10,NCT02452281,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02461849,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02474121,Not PM,,,,,,,,
10,NCT02499614,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02501551,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02503800,Not PM,,,,,,,,
10,NCT02508532,Not PM,,,,,,,,
10,NCT02511847,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02518256,Not PM,,,,,,,,
10,NCT02540850,Not PM,,,,,,,,
10,NCT02571036,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02576444,Not PM,,,,,,,,
10,NCT02583542,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02596113,Not PM,,,,,,,,
10,NCT02607332,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02608346,Not PM,,,,,,,,
10,NCT02625012,Not PM,,,,,,,,
10,NCT02626364,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02632448,Not PM,,,,,,,,
10,NCT02638766,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02674217,Not PM,,,,,,,,
10,NCT02688907,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02693535,Not PM,,,,,,,,
10,NCT02696759,Not PM,,,,,,,,
10,NCT02700971,Not PM,,,,,,,,
10,NCT02701907,Not PM,,,,,,,,
10,NCT02707900,Not PM,,,,,,,,
10,NCT02721459,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02733809,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02748564,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02751112,Not PM,,,,,,,,
10,NCT02756611,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02776878,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02780089,Not PM,,,,,,,,
10,NCT02805855,Not PM,,,,,,,,
10,NCT02811354,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02812693,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02827617,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02828774,Not PM,,,,,,,,
10,NCT02831933,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02836548,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02846766,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02854124,Not PM,,,,,,,,
10,NCT02881359,Not PM,,,,,,,,
10,NCT02902029,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT02915666,Not PM,,,,,,,,
10,NCT02975700,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT02994329,Not PM,,,,,,,,
10,NCT02997904,Not PM,,,,,,,,
10,NCT03009214,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03011710,Not PM,,,,,,,,
10,NCT03026855,Not PM,,,,,,,,
10,NCT03031730,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03050268,Not PM,,,,,,,,
10,NCT03076567,Not PM,,,,,,,,
10,NCT03093116,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03121417,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03126916,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03137693,Not PM,,,,,,,,
10,NCT03149679,Not PM,,,,,,,,
10,NCT03158740,Not PM,,,,,,,,
10,NCT03165721,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03171389,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT03178123,Human PM,Exact,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03207347,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03220009,Human PM,Exact,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT03236038,Not PM,,,,,,,,
10,NCT03237390,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT03245190,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Not Discussed
10,NCT03272464,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT03309449,Not PM,,,,,,,,
10,NCT03313206,Human PM,Not Disease,Different Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT03319693,Not PM,,,,,,,,
10,NCT03333148,Not PM,,,,,,,,
10,NCT03381781,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03405155,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03417739,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Excludes
10,NCT03422445,Human PM,Exact,Different Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT03432624,Not PM,,,,,,,,
10,NCT03435302,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT03454282,Not PM,,,,,,,,
10,NCT03454919,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03457220,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03480152,Not PM,,,,,,,,
10,NCT03486158,Not PM,,,,,,,,
10,NCT03491033,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03503409,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03524677,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03538600,Not PM,,,,,,,,
10,NCT03560908,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT03613493,Not PM,,,,,,,,
10,NCT03618667,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03662126,Not PM,,,,,,,,
10,NCT03666559,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03669965,Not PM,,,,,,,,
10,NCT03677414,Not PM,,,,,,,,
10,NCT03693196,Not PM,,,,,,,,
10,NCT03705286,Not PM,,,,,,,,
10,NCT03714958,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03722628,Not PM,,,,,,,,
10,NCT03744390,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03745716,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03758729,Not PM,,,,,,,,
10,NCT03787056,Not PM,,,,,,,,
10,NCT03792542,Human PM,Not Disease,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT03803605,Not PM,,,,,,,,
10,NCT03856684,Not PM,,,,,,,,
10,NCT03888950,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03898908,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03923400,Human PM,More General,Missing Variant,KIT (L576P),Missing Variant,KIT amplification,,,Matches
10,NCT03927339,Not PM,,,,,,,,
10,NCT03932253,Human PM,More General,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03941795,Human PM,More Specific,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
10,NCT03946332,Not PM,,,,,,,,
10,NCT03947736,Human PM,Not Disease,Missing Gene,KIT (L576P),Missing Gene,KIT amplification,,,Matches
11,NCT00001873,Not PM,,,,,,,,
11,NCT00002740,Not PM,,,,,,,,
11,NCT00003056,Not PM,,,,,,,,
11,NCT00005597,Not PM,,,,,,,,
11,NCT00005862,Not PM,,,,,,,,
11,NCT00006357,Not PM,,,,,,,,
11,NCT00009906,Not PM,,,,,,,,
11,NCT00019760,Not PM,,,,,,,,
11,NCT00025246,Not PM,,,,,,,,
11,NCT00028002,Not PM,,,,,,,,
11,NCT00031681,Not PM,,,,,,,,
11,NCT00039416,Not PM,,,,,,,,
11,NCT00041197,Not PM,,,,,,,,
11,NCT00055237,Not PM,,,,,,,,
11,NCT00068783,Not PM,,,,,,,,
11,NCT00074308,Not PM,,,,,,,,
11,NCT00091078,Not PM,,,,,,,,
11,NCT00103168,Not PM,,,,,,,,
11,NCT00112632,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT00116935,Not PM,,,,,,,,
11,NCT00171860,Not PM,,,,,,,,
11,NCT00216437,Not PM,,,,,,,,
11,NCT00219973,Not PM,,,,,,,,
11,NCT00221182,Not PM,,,,,,,,
11,NCT00254267,Not PM,,,,,,,,
11,NCT00265798,Not PM,,,,,,,,
11,NCT00276302,Not PM,,,,,,,,
11,NCT00278876,Not PM,,,,,,,,
11,NCT00290485,Not PM,,,,,,,,
11,NCT00293124,Not PM,,,,,,,,
11,NCT00301847,Not PM,,,,,,,,
11,NCT00313794,Not PM,,,,,,,,
11,NCT00324987,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT00367861,Not PM,,,,,,,,
11,NCT00368355,Not PM,,,,,,,,
11,NCT00385203,Not PM,,,,,,,,
11,NCT00437086,Not PM,,,,,,,,
11,NCT00457743,Not PM,,,,,,,,
11,NCT00491621,Not PM,,,,,,,,
11,NCT00495872,Not PM,,,,,,,,
11,NCT00500188,Not PM,,,,,,,,
11,NCT00513474,Not PM,,,,,,,,
11,NCT00568750,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT00573326,Not PM,,,,,,,,
11,NCT00580281,Not PM,,,,,,,,
11,NCT00583076,Not PM,,,,,,,,
11,NCT00589563,Not PM,,,,,,,,
11,NCT00596648,Not PM,,,,,,,,
11,NCT00618319,Not PM,,,,,,,,
11,NCT00640692,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT00660582,Not PM,,,,,,,,
11,NCT00685828,Not PM,,,,,,,,
11,NCT00718562,Not PM,,,,,,,,
11,NCT00751036,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT00756509,Not PM,,,,,,,,
11,NCT00759928,Not PM,,,,,,,,
11,NCT00764595,Not PM,,,,,,,,
11,NCT00768391,Not PM,,,,,,,,
11,NCT00769782,Not PM,,,,,,,,
11,NCT00827684,Not PM,,,,,,,,
11,NCT00844168,Not PM,,,,,,,,
11,NCT00859937,Not PM,,,,,,,,
11,NCT00867113,Not PM,,,,,,,,
11,NCT00877045,Not PM,,,,,,,,
11,NCT00932451,Not PM,,,,,,,,
11,NCT00932893,Not PM,,,,,,,,
11,NCT00954655,Not PM,,,,,,,,
11,NCT00956072,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT00986440,Not PM,,,,,,,,
11,NCT01019798,Not PM,,,,,,,,
11,NCT01024413,Not PM,,,,,,,,
11,NCT01031056,Not PM,,,,,,,,
11,NCT01039519,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT01049776,Not PM,,,,,,,,
11,NCT01068769,Not PM,,,,,,,,
11,NCT01073644,Not PM,,,,,,,,
11,NCT01089595,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT01210222,Not PM,,,,,,,,
11,NCT01227746,Not PM,,,,,,,,
11,NCT01243346,Human PM,Exact,Exact,PDGFRA (D842V),,,,,Matches
11,NCT01261429,Not PM,,,,,,,,
11,NCT01266031,Not PM,,,,,,,,
11,NCT01270893,Not PM,,,,,,,,
11,NCT01271075,Not PM,,,,,,,,
11,NCT01275222,Not PM,,,,,,,,
11,NCT01281865,Human PM,Not Disease,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT01306045,Not PM,,,,,,,,
11,NCT01316263,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT01323400,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT01331837,Not PM,,,,,,,,
11,NCT01336062,Not PM,,,,,,,,
11,NCT01360931,Not PM,,,,,,,,
11,NCT01372813,Not PM,,,,,,,,
11,NCT01383538,Not PM,,,,,,,,
11,NCT01389583,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT01391611,Not PM,,,,,,,,
11,NCT01397747,Not PM,,,,,,,,
11,NCT01402089,Not PM,,,,,,,,
11,NCT01415609,Not PM,,,,,,,,
11,NCT01416714,Not PM,,,,,,,,
11,NCT01445509,Not PM,,,,,,,,
11,NCT01462994,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT01478373,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT01502202,Not PM,,,,,,,,
11,NCT01505205,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT01524848,Human PM,Exact,Missing Variant,PDGFRA (D842V),,,,,Matches
11,NCT01613053,Not PM,,,,,,,,
