trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
18,NCT00937781,Not PM,,,,,,,,,
18,NCT00948480,Not PM,,,,,,,,,
18,NCT00961376,Not PM,,,,,,,,,
18,NCT00963664,Not PM,,,,,,,,,
18,NCT00975520,Not PM,,,,,,,,,
18,NCT00978913,Not PM,,,,,,,,,
18,NCT00991250,Not PM,,,,,,,,,
18,NCT00996827,Not PM,,,,,,,,,
18,NCT01024231,Not PM,,,,,,,,,
18,NCT01037790,Not PM,,,,,,,,,
18,NCT01041027,Not PM,,,,,,,,,
18,NCT01042366,Not PM,,,,,,,,,
18,NCT01053819,Not PM,,,,,,,,,
18,NCT01061840,Not PM,,,,,,,,,
18,NCT01063387,Not PM,,,,,,,,,
18,NCT01082198,Not PM,,,,,,,,,
18,NCT01106040,Not PM,,,,,,,,,
18,NCT01106235,Not PM,,,,,,,,,
18,NCT01123304,Not PM,,,,,,,,,
18,NCT01161888,Not PM,,,,,,,,,
18,NCT01167998,Not PM,,,,,,,,,
18,NCT01191034,Not PM,,,,,,,,,
18,NCT01193868,Not PM,,,,,,,,,
18,NCT01212276,Not PM,,,,,,,,,
18,NCT01217411,Not PM,,,,,,,,,
18,NCT01236573,Not PM,,,,,,,,,
18,NCT01273181,Not PM,,,,,,,,,
18,NCT01278810,Not PM,,,,,,,,,
18,NCT01281722,Not PM,,,,,,,,,
18,NCT01285050,Not PM,,,,,,,,,
18,NCT01295827,Human PM,Exact,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT01313429,Not PM,,,,,,,,,
18,NCT01316692,Not PM,,,,,,,,,
18,NCT01319565,Not PM,,,,,,,,,
18,NCT01324609,Not PM,,,,,,,,,
18,NCT01331915,Not PM,,,,,,,,,
18,NCT01335009,Not PM,,,,,,,,,
18,NCT01339663,Not PM,,,,,,,,,
18,NCT01341223,Not PM,,,,,,,,,
18,NCT01341496,Not PM,,,,,,,,,
18,NCT01375842,Not PM,,,,,,,,,
18,NCT01386502,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT01391143,Human PM,Exact,Different Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT01413269,Not PM,,,,,,,,,
18,NCT01425749,Not PM,,,,,,,,,
18,NCT01436656,Not PM,,,,,,,,,
18,NCT01455103,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT01455259,Not PM,,,,,,,,,
18,NCT01456104,Not PM,,,,,,,,,
18,NCT01457131,Not PM,,,,,,,,,
18,NCT01468818,Not PM,,,,,,,,,
18,NCT01476553,Not PM,,,,,,,,,
18,NCT01477463,Not PM,,,,,,,,,
18,NCT01482260,Not PM,,,,,,,,,
18,NCT01519427,Not PM,,,,,,,,,
18,NCT01522820,Not PM,,,,,,,,,
18,NCT01527149,Not PM,,,,,,,,,
18,NCT01528774,Not PM,,,,,,,,,
18,NCT01543113,Not PM,,,,,,,,,
18,NCT01558349,Not PM,,,,,,,,,
18,NCT01573494,Not PM,,,,,,,,,
18,NCT01604889,Not PM,,,,,,,,,
18,NCT01606072,Not PM,,,,,,,,,
18,NCT01610531,Not PM,,,,,,,,,
18,NCT01621490,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT01656642,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT01660776,Human PM,Not Disease,Exact,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT01668017,Not PM,,,,,,,,,
18,NCT01673737,Not PM,,,,,,,,,
18,NCT01696045,Not PM,,,,,,,,,
18,NCT01704287,Not PM,,,,,,,,,
18,NCT01705392,Not PM,,,,,,,,,
18,NCT01715077,Not PM,,,,,,,,,
18,NCT01720407,Not PM,,,,,,,,,
18,NCT01721746,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT01721772,Human PM,More Specific,Different Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT01730118,Not PM,,,,,,,,,
18,NCT01748448,Not PM,,,,,,,,,
18,NCT01772004,Not PM,,,,,,,,,
18,NCT01773655,Not PM,,,,,,,,,
18,NCT01782274,Not PM,,,,,,,,,
18,NCT01783938,Not PM,,,,,,,,,
18,NCT01813214,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT01820364,Not PM,,,,,,,,,
18,NCT01844505,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT01853631,Not PM,,,,,,,,,
18,NCT01861938,Not PM,,,,,,,,,
18,NCT01866319,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT01876212,Not PM,,,,,,,,,
18,NCT01911936,Not PM,,,,,,,,,
18,NCT01916317,Not PM,,,,,,,,,
18,NCT01925599,Not PM,,,,,,,,,
18,NCT01928940,Not PM,,,,,,,,,
18,NCT01933061,Not PM,,,,,,,,,
18,NCT01942993,Not PM,,,,,,,,,
18,NCT01950195,Not PM,,,,,,,,,
18,NCT01961115,Not PM,,,,,,,,,
18,NCT01968109,Not PM,,,,,,,,,
18,NCT01973322,Not PM,,,,,,,,,
18,NCT01973608,Not PM,,,,,,,,,
18,NCT01976884,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Excludes,Matches
18,NCT01990859,Not PM,,,,,,,,,
18,NCT01993654,Not PM,,,,,,,,,
18,NCT02027961,Not PM,,,,,,,,,
18,NCT02046733,Not PM,,,,,,,,,
18,NCT02054104,Not PM,,,,,,,,,
18,NCT02054520,Not PM,,,,,,,,,
18,NCT02062359,Not PM,,,,,,,,,
18,NCT02068586,Not PM,,,,,,,,,
18,NCT02085070,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02087423,Human PM,Not Disease,Exact,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02106598,Not PM,,,,,,,,,
18,NCT02111863,Not PM,,,,,,,,,
18,NCT02122861,Not PM,,,,,,,,,
18,NCT02129556,Human PM,Not Disease,Exact,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02130466,Not PM,,,,,,,,,
18,NCT02138292,Not PM,,,,,,,,,
18,NCT02162641,Not PM,,,,,,,,,
18,NCT02177110,Not PM,,,,,,,,,
18,NCT02178722,Not PM,,,,,,,,,
18,NCT02180061,Not PM,,,,,,,,,
18,NCT02186249,Not PM,,,,,,,,,
18,NCT02194738,Not PM,,,,,,,,,
18,NCT02200562,Not PM,,,,,,,,,
18,NCT02202200,Not PM,,,,,,,,,
18,NCT02220894,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02224781,Not PM,,,,,,,,,
18,NCT02239861,Not PM,,,,,,,,,
18,NCT02252042,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02259621,Not PM,,,,,,,,,
18,NCT02261220,Not PM,,,,,,,,,
18,NCT02263508,Not PM,,,,,,,,,
18,NCT02271945,Not PM,,,,,,,,,
18,NCT02278887,Not PM,,,,,,,,,
18,NCT02285413,Not PM,,,,,,,,,
18,NCT02296996,Not PM,,,,,,,,,
18,NCT02306850,Not PM,,,,,,,,,
18,NCT02318771,Human PM,Exact,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02335476,Not PM,,,,,,,,,
18,NCT02335918,Not PM,,,,,,,,,
18,NCT02339987,Not PM,,,,,,,,,
18,NCT02346955,Not PM,,,,,,,,,
18,NCT02350673,Not PM,,,,,,,,,
18,NCT02355587,Not PM,,,,,,,,,
18,NCT02359565,Not PM,,,,,,,,,
18,NCT02362594,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02369874,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02372708,Not PM,,,,,,,,,
18,NCT02374242,Not PM,,,,,,,,,
18,NCT02375958,Not PM,,,,,,,,,
18,NCT02381314,Not PM,,,,,,,,,
18,NCT02383212,Not PM,,,,,,,,,
18,NCT02395627,Not PM,,,,,,,,,
18,NCT02399371,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02400814,Not PM,,,,,,,,,
18,NCT02404441,Not PM,,,,,,,,,
18,NCT02407171,Not PM,,,,,,,,,
18,NCT02410733,Not PM,,,,,,,,,
18,NCT02414750,Not PM,,,,,,,,,
18,NCT02420600,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02434107,Not PM,,,,,,,,,
18,NCT02437136,Not PM,,,,,,,,,
18,NCT02437279,Not PM,,,,,,,,,
18,NCT02437305,Not PM,,,,,,,,,
18,NCT02439450,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02452424,Not PM,,,,,,,,,
18,NCT02453984,Human PM,More General,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02460224,Not PM,,,,,,,,,
18,NCT02470273,Not PM,,,,,,,,,
18,NCT02471846,Not PM,,,,,,,,,
18,NCT02475213,Human PM,Exact,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02475889,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02478099,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02482532,Not PM,,,,,,,,,
18,NCT02506153,Human PM,More Specific,Different Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02511132,Not PM,,,,,,,,,
18,NCT02519322,Human PM,Exact,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02521870,Human PM,Exact,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02523313,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02535078,Not PM,,,,,,,,,
18,NCT02537600,Not PM,,,,,,,,,
18,NCT02540551,Not PM,,,,,,,,,
18,NCT02543476,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02543645,Not PM,,,,,,,,,
18,NCT02568267,Not PM,,,,,,,,,
18,NCT02573259,Not PM,,,,,,,,,
18,NCT02574533,Human PM,Exact,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02574598,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02576574,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02588131,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02608268,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02608437,Not PM,,,,,,,,,
18,NCT02608528,Not PM,,,,,,,,,
18,NCT02620280,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02621021,Not PM,,,,,,,,,
18,NCT02628067,Not PM,,,,,,,,,
18,NCT02628132,Not PM,,,,,,,,,
18,NCT02628535,Not PM,,,,,,,,,
18,NCT02631447,Not PM,,,,,,,,,
18,NCT02636010,Not PM,,,,,,,,,
18,NCT02637531,Not PM,,,,,,,,,
18,NCT02639234,Not PM,,,,,,,,,
18,NCT02646748,Not PM,,,,,,,,,
18,NCT02650492,Not PM,,,,,,,,,
18,NCT02652455,Not PM,,,,,,,,,
18,NCT02654821,Not PM,,,,,,,,,
18,NCT02655822,Not PM,,,,,,,,,
18,NCT02656706,Not PM,,,,,,,,,
18,NCT02660034,Not PM,,,,,,,,,
18,NCT02668887,Not PM,,,,,,,,,
18,NCT02676869,Not PM,,,,,,,,,
18,NCT02678260,Not PM,,,,,,,,,
18,NCT02678741,Not PM,,,,,,,,,
18,NCT02681549,Human PM,Exact,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02684253,Not PM,,,,,,,,,
18,NCT02694965,Not PM,,,,,,,,,
18,NCT02709889,Not PM,,,,,,,,,
18,NCT02710396,Not PM,,,,,,,,,
18,NCT02716948,Not PM,,,,,,,,,
18,NCT02718391,Not PM,,,,,,,,,
18,NCT02723526,Not PM,,,,,,,,,
18,NCT02725489,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02734004,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02736123,Human PM,Exact,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02741570,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02758314,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02760225,Human PM,Exact,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02773017,Not PM,,,,,,,,,
18,NCT02777385,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02785562,Human PM,Not Disease,Exact,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02791607,Not PM,,,,,,,,,
18,NCT02799901,Human PM,Exact,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02805660,Not PM,,,,,,,,,
18,NCT02812693,Human PM,More Specific,Different Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02812875,Not PM,,,,,,,,,
18,NCT02816021,Not PM,,,,,,,,,
18,NCT02818023,Not PM,,,,,,,,,
18,NCT02821000,Human PM,Exact,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02821013,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02823405,Human PM,Exact,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02827344,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02828202,Not PM,,,,,,,,,
18,NCT02828345,Not PM,,,,,,,,,
18,NCT02836795,Human PM,Exact,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02843204,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02849145,Not PM,,,,,,,,,
18,NCT02852954,Not PM,,,,,,,,,
18,NCT02858921,Not PM,,,,,,,,,
18,NCT02862743,Not PM,,,,,,,,,
18,NCT02869685,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02871323,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02880371,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02883556,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02883933,Not PM,,,,,,,,,
18,NCT02888743,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02890849,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02892734,Not PM,,,,,,,,,
18,NCT02902029,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02907086,Not PM,,,,,,,,,
18,NCT02917629,Human PM,Not Disease,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02926196,Not PM,,,,,,,,,
18,NCT02937844,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02938728,Human PM,More Specific,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02938793,Human PM,More General,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02941744,Human PM,More Specific,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02949219,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02959905,Human PM,More Specific,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02965716,Human PM,More Specific,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02967692,Human PM,More Specific,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02971761,Human PM,Not Disease,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02977468,Not PM,,,,,,,,,
18,NCT02978196,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02978443,Human PM,More Specific,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02981303,Human PM,More Specific,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT02982720,Not PM,,,,,,,,,
18,NCT02983578,Not PM,,,,,,,,,
18,NCT02987998,Not PM,,,,,,,,,
18,NCT02989064,Not PM,,,,,,,,,
18,NCT02990611,Not PM,,,,,,,,,
18,NCT03002376,Not PM,,,,,,,,,
18,NCT03003962,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03005639,Not PM,,,,,,,,,
18,NCT03008018,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03013101,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03013491,Not PM,,,,,,,,,
18,NCT03014804,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03021057,Human PM,Not Disease,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03021460,Not PM,,,,,,,,,
18,NCT03022565,Not PM,,,,,,,,,
18,NCT03033576,Human PM,More Specific,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03034395,Not PM,,,,,,,,,
18,NCT03037086,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03044613,Not PM,,,,,,,,,
18,NCT03046862,Not PM,,,,,,,,,
18,NCT03047811,Not PM,,,,,,,,,
18,NCT03047928,Human PM,More Specific,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03048500,Human PM,Not Disease,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03055013,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03057340,Not PM,,,,,,,,,
18,NCT03061188,Not PM,,,,,,,,,
18,NCT03072160,Not PM,,,,,,,,,
18,NCT03073902,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03078959,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03080948,Not PM,,,,,,,,,
18,NCT03082534,Human PM,Not Disease,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03083808,Human PM,Not Disease,Missing Gene,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03085069,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03086174,Human PM,More Specific,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03088540,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
18,NCT03092739,Human PM,Not Disease,Missing Variant,tumor cells with >50% membranous PD-L1 expression,,,,,Matches,Matches
19,NCT00001296,Not PM,,,,,,,,,
19,NCT00001452,Not PM,,,,,,,,,
19,NCT00003229,Not PM,,,,,,,,,
19,NCT00003641,Not PM,,,,,,,,,
19,NCT00003715,Not PM,,,,,,,,,
19,NCT00004022,Not PM,,,,,,,,,
19,NCT00004196,Not PM,,,,,,,,,
19,NCT00005943,Not PM,,,,,,,,,
19,NCT00006243,Not PM,,,,,,,,,
19,NCT00016263,Not PM,,,,,,,,,
19,NCT00042783,Not PM,,,,,,,,,
19,NCT00074230,Not PM,,,,,,,,,
19,NCT00074308,Not PM,,,,,,,,,
19,NCT00085488,Not PM,,,,,,,,,
19,NCT00087373,Not PM,,,,,,,,,
19,NCT00094653,Not PM,,,,,,,,,
19,NCT00101166,Not PM,,,,,,,,,
19,NCT00107718,Not PM,,,,,,,,,
19,NCT00111696,Not PM,,,,,,,,,
19,NCT00128583,Not PM,,,,,,,,,
19,NCT00145158,Not PM,,,,,,,,,
19,NCT00147550,Not PM,,,,,,,,,
19,NCT00168870,Not PM,,,,,,,,,
19,NCT00197912,Not PM,,,,,,,,,
19,NCT00204516,Not PM,,,,,,,,,
19,NCT00254579,Not PM,,,,,,,,,
19,NCT00264056,Not PM,,,,,,,,,
19,NCT00278018,Not PM,,,,,,,,,
19,NCT00288938,Not PM,,,,,,,,,
19,NCT00302588,Not PM,,,,,,,,,
19,NCT00304200,Not PM,,,,,,,,,
19,NCT00311272,Not PM,,,,,,,,,
19,NCT00324727,Not PM,,,,,,,,,
19,NCT00338130,Not PM,,,,,,,,,
19,NCT00339222,Not PM,,,,,,,,,
19,NCT00341991,Not PM,,,,,,,,,
19,NCT00344799,Not PM,,,,,,,,,
19,NCT00368615,Not PM,,,,,,,,,
19,NCT00387127,Not PM,,,,,,,,,
19,NCT00393029,Not PM,,,,,,,,,
19,NCT00398450,Not PM,,,,,,,,,
19,NCT00424515,Not PM,,,,,,,,,
19,NCT00434057,Not PM,,,,,,,,,
19,NCT00445783,Not PM,,,,,,,,,
19,NCT00450593,Not PM,,,,,,,,,
19,NCT00463892,Not PM,,,,,,,,,
19,NCT00470470,Not PM,,,,,,,,,
19,NCT00471887,Not PM,,,,,,,,,
19,NCT00482105,Not PM,,,,,,,,,
19,NCT00500760,Not PM,,,,,,,,,
19,NCT00509288,Not PM,,,,,,,,,
19,NCT00509496,Not PM,,,,,,,,,
19,NCT00512889,Not PM,,,,,,,,,
19,NCT00513604,Not PM,,,,,,,,,
19,NCT00527761,Not PM,,,,,,,,,
19,NCT00536029,Not PM,,,,,,,,,
19,NCT00553306,Not PM,,,,,,,,,
19,NCT00568763,Not PM,,,,,,,,,
19,NCT00577382,Not PM,,,,,,,,,
19,NCT00581698,Not PM,,,,,,,,,
19,NCT00602199,Not PM,,,,,,,,,
19,NCT00607724,Not PM,,,,,,,,,
19,NCT00610311,Not PM,,,,,,,,,
19,NCT00612664,Not PM,,,,,,,,,
19,NCT00615095,Not PM,,,,,,,,,
19,NCT00633516,Not PM,,,,,,,,,
19,NCT00651157,Not PM,,,,,,,,,
19,NCT00667901,Not PM,,,,,,,,,
19,NCT00670748,Not PM,,,,,,,,,
19,NCT00671918,Not PM,,,,,,,,,
19,NCT00679289,Not PM,,,,,,,,,
19,NCT00706992,Not PM,,,,,,,,,
19,NCT00720031,Not PM,,,,,,,,,
19,NCT00746746,Not PM,,,,,,,,,
19,NCT00747734,Not PM,,,,,,,,,
19,NCT00776945,Not PM,,,,,,,,,
19,NCT00788775,Not PM,,,,,,,,,
19,NCT00826995,Not PM,,,,,,,,,
19,NCT00846833,Not PM,,,,,,,,,
19,NCT00847522,Not PM,,,,,,,,,
19,NCT00849407,Not PM,,,,,,,,,
19,NCT00849875,Not PM,,,,,,,,,
19,NCT00862914,Not PM,,,,,,,,,
19,NCT00866177,Not PM,,,,,,,,,
19,NCT00871533,Not PM,,,,,,,,,
19,NCT00878904,Not PM,,,,,,,,,
19,NCT00881920,Not PM,,,,,,,,,
19,NCT00897546,Not PM,,,,,,,,,
19,NCT00898183,Not PM,,,,,,,,,
19,NCT00923195,Not PM,,,,,,,,,
19,NCT00928902,Not PM,,,,,,,,,
19,NCT00929019,Not PM,,,,,,,,,
19,NCT00945269,Not PM,,,,,,,,,
19,NCT00948480,Not PM,,,,,,,,,
19,NCT00961376,Not PM,,,,,,,,,
19,NCT00961844,Not PM,,,,,,,,,
19,NCT00963664,Not PM,,,,,,,,,
19,NCT00974610,Not PM,,,,,,,,,
19,NCT00991991,Not PM,,,,,,,,,
19,NCT00996827,Not PM,,,,,,,,,
19,NCT01002560,Not PM,,,,,,,,,
19,NCT01011153,Not PM,,,,,,,,,
19,NCT01030432,Not PM,,,,,,,,,
19,NCT01037790,Not PM,,,,,,,,,
19,NCT01042366,Not PM,,,,,,,,,
19,NCT01053819,Not PM,,,,,,,,,
19,NCT01055522,Not PM,,,,,,,,,
19,NCT01100944,Not PM,,,,,,,,,
19,NCT01106040,Not PM,,,,,,,,,
19,NCT01106235,Not PM,,,,,,,,,
