trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
7,23159108,Not PM,,,,,,,,,
7,23159593,Not PM,,,,,,,,,
7,23189245,Not PM,,,,,,,,,
7,23222563,Not PM,,,,,,,,,
7,23232172,Not PM,,,,,,,,,
7,23248257,Human PM,More Specific,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23249624,Not PM,,,,,,,,,
7,23251000,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23251089,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23258922,Human PM,Not Disease,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23264894,Not PM,,,,,,,,,
7,23290787,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23318787,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23342664,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23369684,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23377457,Not PM,,,,,,,,,
7,23403819,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23414474,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23414587,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23432625,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23447565,Not PM,,,,,,,,,
7,23460942,Not PM,,,,,,,,,
7,23620404,Not PM,,,,,,,,,
7,23626542,Not PM,,,,,,,,,
7,23664541,Not PM,,,,,,,,,
7,23690527,Not PM,,,,,,,,,
7,23699661,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23735514,Human PM,More Specific,Different Variant,BRAF amplification,,,,,Matches,Not Discussed
7,23764003,Not PM,,,,,,,,,
7,23782496,Not PM,,,,,,,,,
7,23792568,Human PM,Not Disease,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23795354,Not PM,,,,,,,,,
7,23802768,Human PM,Exact,Missing Gene,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23807941,Human PM,More Specific,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23817129,Not PM,,,,,,,,,
7,23833299,Human PM,Exact,Exact,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23855428,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23890088,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23894707,Not PM,,,,,,,,,
7,23924408,Not PM,,,,,,,,,
7,23928771,Human PM,Not Disease,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,23934756,Not PM,,,,,,,,,
7,23938765,Not PM,,,,,,,,,
7,23943423,Not PM,,,,,,,,,
7,23992303,Not PM,,,,,,,,,
7,24055054,Animal PM,Exact,Exact,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24073999,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24114495,Human PM,More Specific,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24121489,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24133630,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24145418,Animal PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24148783,Not PM,,,,,,,,,
7,24166902,Not PM,,,,,,,,,
7,24179707,Not PM,,,,,,,,,
7,24200969,Not PM,,,,,,,,,
7,24201813,Not PM,,,,,,,,,
7,24258977,Not PM,,,,,,,,,
7,24258979,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24259661,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24265155,Not PM,,,,,,,,,
7,24297954,Not PM,,,,,,,,,
7,24301760,Not PM,,,,,,,,,
7,24325952,Human PM,More General,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24388723,Human PM,More Specific,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24413374,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24466036,Not PM,,,,,,,,,
7,24469106,Not PM,,,,,,,,,
7,24471189,Not PM,,,,,,,,,
7,24495477,Human PM,Not Disease,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24496868,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24502370,Not PM,,,,,,,,,
7,24508103,Human PM,Exact,Different Variant,BRAF amplification,,,,,Matches,Not Discussed
7,24516336,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24531984,Not PM,,,,,,,,,
7,24559688,Not PM,,,,,,,,,
7,24567366,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24569445,Not PM,,,,,,,,,
7,24583796,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24588073,Not PM,,,,,,,,,
7,24603591,Not PM,,,,,,,,,
7,24614711,Not PM,,,,,,,,,
7,24625306,Not PM,,,,,,,,,
7,24631158,Not PM,,,,,,,,,
7,24642661,Not PM,,,,,,,,,
7,24670642,Not PM,,,,,,,,,
7,24684646,Not PM,,,,,,,,,
7,24709886,Not PM,,,,,,,,,
7,24720932,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24795014,Not PM,,,,,,,,,
7,24812130,Not PM,,,,,,,,,
7,24858661,Not PM,,,,,,,,,
7,24861917,Human PM,Not Disease,Missing Gene,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24865425,Not PM,,,,,,,,,
7,24879511,Not PM,,,,,,,,,
7,24885594,Not PM,,,,,,,,,
7,24885690,Not PM,,,,,,,,,
7,24926260,Not PM,,,,,,,,,
7,24926836,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24941796,Not PM,,,,,,,,,
7,24942556,Not PM,,,,,,,,,
7,24955706,Human PM,More General,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24958825,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,24980819,Not PM,,,,,,,,,
7,25036880,Not PM,,,,,,,,,
7,25037139,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25039578,Not PM,,,,,,,,,
7,25046227,Not PM,,,,,,,,,
7,25051202,Human PM,More Specific,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25073438,Not PM,,,,,,,,,
7,25073704,Not PM,,,,,,,,,
7,25150293,Not PM,,,,,,,,,
7,25174651,Not PM,,,,,,,,,
7,25182332,Not PM,,,,,,,,,
7,25257244,Not PM,,,,,,,,,
7,25265492,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25265494,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25344914,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25357015,Not PM,,,,,,,,,
7,25380183,Not PM,,,,,,,,,
7,25385327,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25399551,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25442222,Not PM,,,,,,,,,
7,25452114,Human PM,Exact,Exact,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25456393,Not PM,,,,,,,,,
7,25472806,Not PM,,,,,,,,,
7,25472943,Animal PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25501056,Not PM,,,,,,,,,
7,25512635,Not PM,,,,,,,,,
7,25512636,Not PM,,,,,,,,,
7,25515496,Not PM,,,,,,,,,
7,25516505,Not PM,,,,,,,,,
7,25517746,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25523300,Not PM,,,,,,,,,
7,25600339,Human PM,Exact,Exact,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25607474,Not PM,,,,,,,,,
7,25627962,Not PM,,,,,,,,,
7,25648338,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25673644,Human PM,Not Disease,Exact,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25752325,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25767048,Not PM,,,,,,,,,
7,25768829,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25788221,Not PM,,,,,,,,,
7,25795251,Not PM,,,,,,,,,
7,25812921,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25841454,Human PM,More Specific,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25848750,Not PM,,,,,,,,,
7,25854919,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25886620,Human PM,Exact,Exact,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25888143,Not PM,,,,,,,,,
7,25891163,Not PM,,,,,,,,,
7,25906420,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25909143,Not PM,,,,,,,,,
7,25960652,Not PM,,,,,,,,,
7,25962795,Human PM,More Specific,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25980594,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25991583,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,25993155,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26019684,Not PM,,,,,,,,,
7,26037941,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26037942,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26070258,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26138035,Not PM,,,,,,,,,
7,26141621,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26146664,Human PM,More Specific,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26200476,Not PM,,,,,,,,,
7,26208524,Human PM,Not Disease,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26244818,Not PM,,,,,,,,,
7,26269601,Not PM,,,,,,,,,
7,26305188,Not PM,,,,,,,,,
7,26319365,Not PM,,,,,,,,,
7,26332527,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26356671,Not PM,,,,,,,,,
7,26366702,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26385779,Human PM,Not Disease,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26396549,Human PM,Not Disease,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26407762,Not PM,,,,,,,,,
7,26431495,Not PM,,,,,,,,,
7,26512791,Not PM,,,,,,,,,
7,26518880,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26568491,Not PM,,,,,,,,,
7,26600396,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26633701,Not PM,,,,,,,,,
7,26668467,Not PM,,,,,,,,,
7,26673799,Animal PM,Exact,Exact,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26690267,Not PM,,,,,,,,,
7,26710785,Not PM,,,,,,,,,
7,26743513,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26802026,Human PM,Not Disease,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26851802,Animal PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,26974965,Not PM,,,,,,,,,
7,26974966,Not PM,,,,,,,,,
7,2700423,Not PM,,,,,,,,,
7,27028853,Not PM,,,,,,,,,
7,27081804,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,27098748,Not PM,,,,,,,,,
7,27111917,Not PM,,,,,,,,,
7,27116335,Not PM,,,,,,,,,
7,27146499,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,27192168,Human PM,More Specific,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,27194447,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,27220786,Human PM,Not Disease,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,27251777,Not PM,,,,,,,,,
7,27255157,Human PM,Exact,Different Variant,BRAF amplification,,,,,Excludes,Not Discussed
7,27429963,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,27466810,Not PM,,,,,,,,,
7,27481005,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,27490749,Not PM,,,,,,,,,
7,27497007,Not PM,,,,,,,,,
7,27503895,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,27515170,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,27566656,Not PM,,,,,,,,,
7,27652325,Not PM,,,,,,,,,
7,27699043,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,27860480,Not PM,,,,,,,,,
7,2869074,Not PM,,,,,,,,,
7,3052397,Not PM,,,,,,,,,
7,326691,Not PM,,,,,,,,,
7,405852,Not PM,,,,,,,,,
7,4160968,Not PM,,,,,,,,,
7,4169121,Not PM,,,,,,,,,
7,4223349,Not PM,,,,,,,,,
7,4227783,Not PM,,,,,,,,,
7,440352,Not PM,,,,,,,,,
7,4616022,Not PM,,,,,,,,,
7,4667467,Not PM,,,,,,,,,
7,478071,Not PM,,,,,,,,,
7,4819025,Not PM,,,,,,,,,
7,5347209,Not PM,,,,,,,,,
7,5560703,Not PM,,,,,,,,,
7,5663005,Not PM,,,,,,,,,
7,5700098,Not PM,,,,,,,,,
7,5706548,Not PM,,,,,,,,,
7,5844157,Not PM,,,,,,,,,
7,5977880,Not PM,,,,,,,,,
7,6062671,Not PM,,,,,,,,,
7,619785,Not PM,,,,,,,,,
7,6479972,Not PM,,,,,,,,,
7,6921481,Not PM,,,,,,,,,
7,7104199,Not PM,,,,,,,,,
7,712753,Not PM,,,,,,,,,
7,7377794,Not PM,,,,,,,,,
7,7452012,Not PM,,,,,,,,,
7,7598859,Human PM,Not Disease,Missing Gene,BRAF amplification,,,,,Not Discussed,Not Discussed
7,766012,Not PM,,,,,,,,,
7,7722014,Not PM,,,,,,,,,
7,7757783,Not PM,,,,,,,,,
7,7760905,Not PM,,,,,,,,,
7,7844465,Not PM,,,,,,,,,
7,8219756,Not PM,,,,,,,,,
7,8289799,Not PM,,,,,,,,,
7,8292886,Not PM,,,,,,,,,
7,8400854,Not PM,,,,,,,,,
7,8472218,Not PM,,,,,,,,,
7,853903,Not PM,,,,,,,,,
7,8609858,Not PM,,,,,,,,,
7,9070204,Not PM,,,,,,,,,
7,9236908,Not PM,,,,,,,,,
7,924750,Not PM,,,,,,,,,
7,9661465,Not PM,,,,,,,,,
7,9764812,Not PM,,,,,,,,,
7,9866967,Not PM,,,,,,,,,
7,AACR_2012-100,Not PM,,,,,,,,,
7,AACR_2012-1065,Not PM,,,,,,,,,
7,AACR_2012-1151,Not PM,,,,,,,,,
7,AACR_2012-3677,Not PM,,,,,,,,,
7,AACR_2012-3985,Not PM,,,,,,,,,
7,AACR_2012-5598,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2012-726,Human PM,Not Disease,Missing Gene,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2012-976,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2013-3381,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2013-3404,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2013-5245,Not PM,,,,,,,,,
7,AACR_2014-1511,Not PM,,,,,,,,,
7,AACR_2014-1671,Not PM,,,,,,,,,
7,AACR_2014-2202,Not PM,,,,,,,,,
7,AACR_2014-2611,Animal PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2014-2847,Not PM,,,,,,,,,
7,AACR_2014-2924,Animal PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2014-3698,Not PM,,,,,,,,,
7,AACR_2014-4331,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2014-5282,Not PM,,,,,,,,,
7,AACR_2014-5466,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2014-933,Human PM,Exact,Exact,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2015-1130,Not PM,,,,,,,,,
7,AACR_2015-2432,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2015-2518,Not PM,,,,,,,,,
7,AACR_2015-2842,Animal PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2015-3621,Animal PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2015-5025,Not PM,,,,,,,,,
7,AACR_2015-5137,Not PM,,,,,,,,,
7,AACR_2016-1885,Not PM,,,,,,,,,
7,AACR_2016-2231,Not PM,,,,,,,,,
7,AACR_2016-2285,Not PM,,,,,,,,,
7,AACR_2016-2546,Not PM,,,,,,,,,
7,AACR_2016-2992,Not PM,,,,,,,,,
7,AACR_2016-3167,Not PM,,,,,,,,,
7,AACR_2016-4017,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2016-411,Not PM,,,,,,,,,
7,AACR_2017-324,Not PM,,,,,,,,,
7,AACR_2017-3332,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2017-374,Human PM,Exact,Missing Gene,BRAF amplification,,,,,Not Discussed,Not Discussed
7,AACR_2017-801,Not PM,,,,,,,,,
7,ASCO_109826-132,Not PM,,,,,,,,,
7,ASCO_113827-132,Not PM,,,,,,,,,
7,ASCO_114105-132,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,ASCO_134703-144,Not PM,,,,,,,,,
7,ASCO_145910-156,Human PM,Not Disease,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,ASCO_149488-156,Not PM,,,,,,,,,
7,ASCO_151547-156,Not PM,,,,,,,,,
7,ASCO_164193-176,Not PM,,,,,,,,,
7,ASCO_164485-176,Not PM,,,,,,,,,
7,ASCO_164844-176,Not PM,,,,,,,,,
7,ASCO_164931-176,Human PM,Exact,Different Variant,BRAF amplification,,,,,Matches,Not Discussed
7,ASCO_180699-199,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,ASCO_182196-199,Human PM,Not Disease,Exact,BRAF amplification,,,,,Matches,Not Discussed
7,ASCO_186257-199,Human PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,ASCO_190785-199,Not PM,,,,,,,,,
7,ASCO_34187-65,Human PM,Not Disease,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,ASCO_61025-101,Not PM,,,,,,,,,
7,ASCO_78644-102,Animal PM,Exact,Different Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
7,ASCO_79170-102,Not PM,,,,,,,,,
7,ASCO_98232-114,Human PM,Exact,Missing Variant,BRAF amplification,,,,,Not Discussed,Not Discussed
8,10071144,Human PM,Exact,Exact,NRAS (Q61R),,,,,Not Discussed,Matches
8,1007359,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,10399174,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,10459102,Not PM,,,,,,,,,
8,10465584,Human PM,Exact,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,10504052,Human PM,Exact,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,10766161,Human PM,Exact,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,10767387,Human PM,Exact,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,10794894,Human PM,Not Disease,Missing Gene,NRAS (Q61R),,,,,Excludes,Matches
8,11971032,Human PM,Exact,Exact,NRAS (Q61R),,,,,Not Discussed,Matches
8,1209137,Not PM,,,,,,,,,
8,1215072,Not PM,,,,,,,,,
8,12297947,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Matches,Matches
8,1234878,Not PM,,,,,,,,,
8,12370625,Not PM,,,,,,,,,
8,12509763,Human PM,More General,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,12610364,Human PM,Not Disease,Missing Gene,NRAS (Q61R),,,,,Excludes,Matches
8,12783933,Human PM,Exact,Exact,NRAS (Q61R),,,,,Not Discussed,Matches
8,12795092,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,12941809,Human PM,Not Disease,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,13120118,Not PM,,,,,,,,,
8,13201373,Not PM,,,,,,,,,
8,13297091,Not PM,,,,,,,,,
8,13991021,Not PM,,,,,,,,,
8,1399486,Not PM,,,,,,,,,
8,14003422,Not PM,,,,,,,,,
8,14048346,Not PM,,,,,,,,,
8,14234037,Not PM,,,,,,,,,
8,14395633,Not PM,,,,,,,,,
8,14508525,Human PM,Not Disease,Exact,NRAS (Q61R),,,,,Not Discussed,Matches
8,14695152,Human PM,Exact,Exact,NRAS (Q61R),,,,,Not Discussed,Matches
8,14791821,Not PM,,,,,,,,,
8,14961576,Human PM,Exact,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,15009714,Human PM,Exact,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,1502030,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,15091188,Human PM,Exact,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,15393271,Not PM,,,,,,,,,
8,15577327,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Matches,Matches
8,1561792,Not PM,,,,,,,,,
8,15619649,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Excludes,Matches
8,15655601,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,15688405,Human PM,Exact,Exact,NRAS (Q61R),,,,,Not Discussed,Matches
8,15737846,Human PM,Exact,Exact,NRAS (Q61R),,,,,Not Discussed,Matches
8,15760917,Human PM,Exact,Exact,NRAS (Q61R),,,,,Not Discussed,Matches
8,15906847,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,15917418,Human PM,Exact,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,16086994,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,16098043,Human PM,More Specific,Different Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,16291983,Human PM,Exact,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,16417231,Human PM,More Specific,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,1642405,Human PM,More Specific,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,16548152,Human PM,More Specific,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,16555627,Human PM,Not Disease,Exact,NRAS (Q61R),,,,,Not Discussed,Matches
8,16567976,Human PM,Exact,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,16652198,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Matches,Matches
8,16715137,Human PM,Exact,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,16799476,Human PM,More Specific,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,16818621,Human PM,Exact,Exact,NRAS (Q61R),,,,,Not Discussed,Matches
8,16899595,Human PM,Exact,Missing Variant,NRAS (Q61R),,,,,Not Discussed,Matches
8,17016922,Human PM,More Specific,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,17113519,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
8,17119447,Human PM,Exact,Missing Gene,NRAS (Q61R),,,,,Not Discussed,Matches
